$DATA1 SOURCE='HSPICE' VERSION='I-2013.12-SP1-1 32-BIT'
$OPTION MEASFORM=1
.TITLE '****summer 2017 necrl stt latch wite path monte carlo analysis****'
index 1:vdvtn@dvtn_intra 5:vdvtn@dvtn_intra 2:vdvtn@dvtn_intra 3:vdvtp@dvtp_intra 6:vdvtp@dvtp_intra 4:vdvtp@dvtp_intra 7:r1@dr_intra 8:r1@dr_intra 7:tox1@dt_intra 8:tox1@dt_intra 9:mc_cnr_rnd@9:mc_cnr_round 10:mc_cnr_rnd@10:mc_cnr_round 11:mc_cnr_rnd@11:mc_cnr_round 12:mc_cnr_rnd@12:mc_cnr_round 13:mc_cnr_rnd@13:mc_cnr_round 14:mc_cnr_rnd@14:mc_cnr_round ntrh ntdh1 ntrl1 ntdl ntdh2 ntrl2 temper alter#
242 -3.342e-03  1.489e-02  1.368e-02  2.459e-04 -1.128e-02  1.417e-03  2.294e-08  2.299e-08  9.832e-10  1.124e-09    0.2976  2.252e-02    0.1311   -0.2864   -0.2816   -0.4492    3.1416    3.1416 -2.671e-19 -4.770e-20    3.1416 -2.671e-19  110.0000 1
243  4.246e-03 -3.592e-04  4.681e-03  2.680e-03  1.098e-02 -5.090e-04  2.645e-08  2.104e-08  1.152e-09  1.162e-09  7.621e-02   -0.1553 -3.559e-02   -0.5261    0.4534    0.2400    0.9092    3.1416 -2.515e-22 -1.671e-21    3.1416 -2.515e-22  110.0000 1
244 -1.332e-02  3.477e-02 -1.651e-02  1.779e-02 -2.672e-03  8.474e-04  2.126e-08  1.814e-08  9.591e-10  1.101e-09 -8.859e-02    0.1831    0.3140   -0.3085   -0.3456    0.1381    3.1416    3.1416  9.393e-23  1.922e-21    3.1416  9.393e-23  110.0000 1
245 -2.550e-03  5.082e-02  7.574e-03 -2.036e-02 -2.282e-02  1.420e-02  2.158e-08  2.116e-08  9.984e-10  1.216e-09    0.1289   -0.2729   -0.3056   -0.1796    0.2126   -0.1897    3.1416    3.1416  1.547e-21 -1.022e-20    3.1416  1.547e-21  110.0000 1
246  2.630e-04 -5.771e-02  5.312e-04  1.379e-02 -2.076e-02  6.241e-03  2.452e-08  2.019e-08  1.021e-09  1.096e-09    0.1220    0.4843  3.612e-02   -0.2649 -2.363e-02 -6.124e-02    3.1416    3.1416 -2.041e-22 -7.267e-25    3.1416 -2.041e-22  110.0000 1
247  2.011e-02  3.611e-03  6.575e-03 -6.206e-03 -1.101e-02  6.999e-03  2.325e-08  2.313e-08  1.012e-09  1.050e-09   -0.2255    0.1668   -0.3585 -4.698e-02    0.4412   -0.2773    3.1416    3.1416  2.407e-19  1.265e-23    3.1416  2.407e-19  110.0000 1
248  1.500e-02  2.299e-02 -9.869e-03 -1.814e-02  1.340e-03  1.480e-02  2.186e-08  2.391e-08  8.992e-10  9.087e-10    0.3025  1.897e-02   -0.4987   -0.3806   -0.3961    0.7245    3.1416    3.1416  3.027e-20 -8.102e-24    3.1416  3.027e-20  110.0000 1
249 -1.180e-02  7.824e-03 -1.286e-02  1.333e-05  2.007e-02 -2.231e-02  1.928e-08  1.990e-08  1.016e-09  1.047e-09 -5.927e-02  6.462e-02   -0.3586   -0.2767    0.4640    0.3414    3.1416    3.1416 -1.845e-21 -1.293e-19    3.1416 -1.845e-21  110.0000 1
250  9.265e-04 -2.150e-02  1.016e-03  4.278e-03 -2.501e-03 -3.351e-02  2.177e-08  1.854e-08  1.057e-09  9.704e-10   -0.1173  7.114e-02    0.2093  4.685e-02    0.1472   -0.2003    3.1416    3.1416 -5.216e-21  4.443e-23    3.1416 -5.216e-21  110.0000 1
251 -1.790e-03 -8.842e-03  2.315e-02  1.652e-03  5.242e-03 -4.582e-03  2.036e-08  2.269e-08  1.015e-09  1.187e-09   -0.2453 -9.699e-02 -2.045e-02    0.2929  6.671e-02    0.2804    3.1416    3.1416  2.464e-21 -1.685e-22    3.1416  2.464e-21  110.0000 1
252 -2.101e-02  6.810e-03 -2.110e-02 -1.275e-02  2.308e-02  4.621e-03  2.267e-08  2.395e-08  9.002e-10  9.929e-10    0.5385  6.367e-02 -1.283e-02  6.917e-02   -0.5676    0.2019    3.1416    3.1416 -3.180e-20 -8.454e-20    3.1416 -3.180e-20  110.0000 1
253  2.433e-02 -1.115e-02 -2.863e-02  2.669e-03 -4.836e-03 -4.997e-03  2.110e-08  2.513e-08  9.512e-10  1.104e-09  9.327e-02   -0.2011  1.794e-02 -6.978e-03   -0.3562    0.1142    3.1416    3.1416 -7.432e-23 -9.979e-22    3.1416 -7.432e-23  110.0000 1
254  7.853e-03 -8.441e-03 -1.892e-03 -2.546e-02 -1.387e-02 -6.639e-03  2.010e-08  2.464e-08  8.492e-10  1.061e-09    0.2580   -0.1974    0.3357    0.1690   -0.6865    0.1105    3.1416    3.1416 -1.838e-18 -6.801e-22    3.1416 -1.838e-18  110.0000 1
255 -1.363e-02 -2.186e-02 -1.876e-02  6.443e-03  1.437e-03 -2.038e-02  2.320e-08  2.148e-08  1.027e-09  9.048e-10   -0.2403    0.3792  3.854e-02 -1.942e-02    0.2303  1.035e-02    3.1416    3.1416 -1.028e-18 -4.796e-23    3.1416 -1.028e-18  110.0000 1
256  1.505e-02 -2.374e-02  2.357e-02 -1.400e-02  9.482e-03  5.582e-03  2.024e-08  2.162e-08  9.192e-10  1.135e-09    0.2369    0.4681 -5.631e-02   -0.7551    0.2455   -0.4296    3.1416    3.1416 -3.796e-17  2.733e-24    3.1416 -3.796e-17  110.0000 1
257 -8.151e-03  2.563e-02 -6.006e-03  1.183e-02 -3.085e-03 -2.056e-02  2.219e-08  2.281e-08  9.699e-10  9.049e-10   -0.5417    0.1460   -0.5143    0.4626 -4.897e-04   -0.1102    3.1416    3.1416 -1.302e-16  1.942e-24    3.1416 -1.302e-16  110.0000 1
258  7.931e-03 -1.756e-02 -1.155e-02  7.779e-03 -1.344e-02  1.018e-02  2.491e-08  1.910e-08  9.409e-10  1.209e-09    0.6011  7.369e-02   -0.1662    0.1487   -0.2335   -0.2271    3.1416    3.1416  2.821e-19  5.278e-25    3.1416  2.821e-19  110.0000 1
259 -6.792e-03  4.449e-03 -1.877e-02 -1.252e-02  1.816e-02  1.009e-02  2.149e-08  2.205e-08  9.691e-10  1.005e-09  3.598e-02   -0.3051   -0.7708   -0.7865 -3.859e-02    0.5524    3.1416    3.1416 -2.852e-18 -5.172e-20    3.1416 -2.852e-18  110.0000 1
260 -1.499e-02 -4.228e-02 -3.325e-03 -2.117e-03  2.201e-02  9.138e-03  2.203e-08  1.986e-08  9.877e-10  1.094e-09  3.184e-03    0.3318    0.2884 -5.308e-02    0.2280    0.1312    3.1416    3.1416  2.745e-19  4.951e-20    3.1416  2.745e-19  110.0000 1
261 -1.627e-03 -4.626e-03  3.205e-03 -5.719e-03  1.045e-02 -4.168e-02  2.013e-08  1.778e-08  9.185e-10  9.345e-10   -0.8743   -0.2266    0.6699   -0.3853    0.2303    0.2393    3.1416    3.1416  9.820e-21  7.775e-22    3.1416  9.820e-21  110.0000 1
262  1.433e-02  4.177e-03  1.948e-03  1.492e-02 -1.241e-02 -1.848e-02  2.383e-08  2.009e-08  1.026e-09  8.498e-10    0.5269    0.2607    0.8143   -0.2030    0.2497    0.1651    3.1416    3.1416 -1.103e-20 -2.241e-23    3.1416 -1.103e-20  110.0000 1
263 -2.093e-02 -1.742e-02 -2.284e-02  1.364e-02  2.402e-02 -3.402e-02  2.516e-08  1.916e-08  1.139e-09  1.181e-09    0.2888    0.1023    0.2749  2.739e-03   -0.3166    0.2670    3.1416    3.1416  7.353e-20  1.464e-27    3.1416  7.353e-20  110.0000 1
264  9.626e-03 -2.355e-02 -8.089e-03  2.452e-02  4.317e-03 -2.578e-02  2.310e-08  2.095e-08  9.764e-10  8.302e-10    0.4879    0.1119   -0.6887    0.2480    0.3361   -0.2520    3.1416    3.1416  2.491e-17  5.719e-22    3.1416  2.491e-17  110.0000 1
265 -2.207e-02  9.629e-04  1.544e-02 -1.384e-02  3.775e-02  3.316e-02  2.055e-08  2.006e-08  1.006e-09  9.624e-10 -9.713e-02   -1.0021    0.4524    0.3473    0.1198   -0.1942    3.1416    3.1416 -4.366e-21 -7.635e-18    3.1416 -4.366e-21  110.0000 1
266 -5.450e-04  1.657e-02 -3.541e-03 -4.733e-03  7.575e-03 -1.118e-03  2.470e-08  2.191e-08  8.677e-10  1.046e-09 -5.266e-02    0.4435  8.183e-02    0.2709    0.2035   -0.2074    3.1416    3.1416 -4.790e-21 -2.757e-22    3.1416 -4.790e-21  110.0000 1
267 -4.066e-03  3.720e-02 -1.470e-03 -4.286e-03  3.561e-02 -5.383e-03  2.184e-08  2.175e-08  1.034e-09  1.097e-09  6.287e-02 -3.850e-03   -0.1341    0.3492 -5.004e-02    0.5123    3.1416    3.1416 -1.752e-19  1.389e-26    3.1416 -1.752e-19  110.0000 1
268 -7.257e-04  1.487e-02  4.534e-03 -2.773e-02 -5.184e-03  1.305e-02  2.195e-08  2.122e-08  9.415e-10  9.164e-10    0.1699 -7.214e-02    0.4277    0.1817   -0.6101  8.251e-02    3.1416    3.1416  1.049e-19 -3.999e-17    3.1416  1.049e-19  110.0000 1
269 -1.111e-02 -1.392e-02  1.741e-03 -1.469e-02 -7.131e-04  8.134e-03  1.913e-08  2.345e-08  1.018e-09  1.023e-09    0.4337    0.4528    0.1069    0.3321    0.3881  2.742e-02    3.1416    3.1416 -2.987e-23  6.256e-24    3.1416 -2.987e-23  110.0000 1
270  6.925e-03 -1.208e-02 -1.890e-02 -5.006e-03 -3.872e-02 -1.408e-02  2.082e-08  1.971e-08  1.089e-09  1.131e-09   -0.3877    0.5020   -0.4837   -0.4853   -0.6118    0.4258    3.1416    3.1416  5.749e-20  6.543e-23    3.1416  5.749e-20  110.0000 1
271 -1.182e-02 -4.296e-02  1.745e-02 -8.092e-04 -5.165e-03 -5.642e-03  2.625e-08  2.184e-08  1.070e-09  1.077e-09   -0.4727    0.4444 -9.208e-03   -0.8533  8.692e-02    0.3513    3.1416    3.1416 -2.258e-20 -1.683e-24    3.1416 -2.258e-20  110.0000 1
272 -1.248e-02  2.256e-03  3.685e-02 -1.786e-02  1.705e-02  8.355e-03  2.244e-08  1.753e-08  1.116e-09  1.174e-09   -0.3628 -8.759e-02   -0.2032    0.1291   -0.4378   -0.1167    3.1416    3.1416  1.270e-21  2.231e-24    3.1416  1.270e-21  110.0000 1
273 -1.198e-02  7.970e-03  7.760e-03 -1.501e-02 -5.628e-03  2.202e-02  2.433e-08  1.785e-08  1.131e-09  1.098e-09   -0.5890    0.5016    0.1999   -0.2851   -0.2990    0.3062    3.1416    3.1416  1.819e-20  3.511e-27    3.1416  1.819e-20  110.0000 1
274 -1.636e-02  2.071e-02  3.740e-02  1.400e-02  4.812e-03  1.399e-02  2.451e-08  2.590e-08  1.084e-09  9.418e-10  4.086e-02    0.3527    0.4327    0.1359    0.6570   -0.5566    3.1416    3.1416  1.501e-23    0.    3.1416  1.501e-23  110.0000 1
275  1.152e-02 -1.795e-02  8.041e-03  1.033e-02  8.454e-03 -1.768e-02  2.277e-08  2.447e-08  9.423e-10  1.056e-09  4.463e-02    0.1088   -0.2683    0.1069  3.312e-02   -0.4556    3.1416    3.1416  5.397e-19  2.200e-22    3.1416  5.397e-19  110.0000 1
276 -1.351e-02 -1.534e-02 -4.876e-03  1.520e-02  3.117e-03  1.074e-03  2.273e-08  2.510e-08  9.578e-10  1.103e-09    0.3618   -0.7590  3.504e-02   -0.1784    0.1592   -0.1404    3.1416    3.1416 -4.760e-22  1.406e-23    3.1416 -4.760e-22  110.0000 1
277 -7.181e-03  3.393e-03  1.814e-02 -7.688e-03 -8.643e-03  2.305e-02  2.514e-08  2.353e-08  1.037e-09  1.057e-09    0.4413   -0.1727    0.1888    0.1064   -0.5621   -0.1311    3.1416    3.1416 -3.258e-19 -1.439e-26    3.1416 -3.258e-19  110.0000 1
278  2.157e-03 -1.385e-02  8.292e-04 -2.988e-03 -7.872e-03  1.216e-02  2.247e-08  2.096e-08  9.140e-10  1.041e-09    0.1844    0.3480   -0.2485   -0.1441    0.3556    0.3525    3.1416    3.1416 -9.302e-23 -1.852e-22    3.1416 -9.302e-23  110.0000 1
279 -1.877e-02 -1.228e-03 -3.658e-02 -6.583e-03 -8.288e-04 -8.708e-03  2.124e-08  1.654e-08  1.006e-09  1.021e-09   -0.3284   -0.2861    0.1336 -7.173e-02   -0.1274  6.904e-02    3.1416    3.1416  5.522e-17 -1.370e-22    3.1416  5.522e-17  110.0000 1
280  1.110e-02  2.724e-02 -2.855e-03  7.304e-03 -5.108e-03  1.043e-02  2.035e-08  2.261e-08  9.700e-10  1.060e-09    0.4163    0.1250    0.4180    0.5413   -0.4357  1.479e-03    3.1416    3.1416  1.536e-21 -7.669e-21    3.1416  1.536e-21  110.0000 1
281  7.624e-04 -1.502e-02  1.408e-05 -1.064e-02 -9.004e-03 -2.108e-02  2.304e-08  2.418e-08  9.729e-10  1.048e-09   -0.6908  1.597e-02 -1.430e-03  8.963e-03   -0.1367 -6.526e-02    3.1416    3.1416 -4.943e-19  1.503e-22    3.1416 -4.943e-19  110.0000 1
282 -3.538e-02 -2.019e-02  1.976e-02 -2.658e-02  9.204e-03 -3.603e-02  2.102e-08  1.881e-08  1.036e-09  8.436e-10  4.651e-02   -0.2530   -0.2090   -0.8556    0.3790    0.2918    3.1416    3.1416 -9.765e-21 -2.762e-25    3.1416 -9.765e-21  110.0000 1
283 -7.032e-04 -9.775e-03  2.046e-02 -1.658e-02  1.102e-02  1.571e-02  2.195e-08  2.228e-08  9.424e-10  9.891e-10   -0.6718    0.3508   -0.1906    0.3027  7.752e-02    0.2115    3.1416    3.1416  1.689e-19 -8.839e-23    3.1416  1.689e-19  110.0000 1
284 -2.730e-02  1.964e-03 -8.879e-03  5.056e-03  1.703e-02  1.240e-02  1.760e-08  1.823e-08  1.056e-09  1.171e-09    0.3665   -0.5094    0.5376   -0.4970   -0.1676   -0.2520    3.1416    3.1416  3.115e-19 -1.771e-20    3.1416  3.115e-19  110.0000 1
285  7.300e-03 -5.197e-03  1.053e-03  1.425e-02  1.828e-03 -2.318e-02  2.534e-08  1.930e-08  1.102e-09  9.524e-10   -0.4550 -1.290e-02  5.003e-02   -0.2997 -6.277e-02  7.366e-02    3.1416    3.1416  1.553e-19  5.645e-28    3.1416  1.553e-19  110.0000 1
286 -1.532e-02 -9.439e-03 -9.974e-03  1.166e-02  1.365e-02  5.835e-03  2.321e-08  2.373e-08  9.300e-10  9.581e-10    0.2950    0.1315    0.3018    0.4569    0.1215    0.3774    3.1416    3.1416  2.526e-18 -1.108e-24    3.1416  2.526e-18  110.0000 1
287  2.641e-02 -3.173e-02  7.014e-03  1.794e-02  7.584e-03 -1.760e-02  1.996e-08  2.339e-08  1.047e-09  9.626e-10   -0.3692    0.1664  3.460e-02   -0.5301    0.2826   -0.3657    3.1416    3.1416  4.103e-18  3.111e-21    3.1416  4.103e-18  110.0000 1
288 -3.432e-02 -2.079e-02  1.937e-02 -3.811e-03  7.918e-03  3.792e-03  1.952e-08  2.269e-08  1.138e-09  1.156e-09   -0.6751  6.723e-02    0.2449  4.762e-02   -0.1315   -0.3095    3.1416    3.1416 -6.486e-21  9.405e-22    3.1416 -6.486e-21  110.0000 1
289 -2.669e-02 -1.406e-02 -8.726e-03 -1.254e-02 -2.822e-02 -2.416e-04  2.098e-08  2.111e-08  9.140e-10  1.003e-09   -0.2089    0.2767   -0.4498   -0.7102 -2.878e-02 -3.306e-02    3.1416    3.1416 -5.373e-22  1.198e-16    3.1416 -5.373e-22  110.0000 1
290 -1.193e-02 -1.522e-02  1.188e-02 -2.651e-02 -1.398e-02 -2.955e-02  2.597e-08  2.070e-08  9.731e-10  1.063e-09   -0.1131    0.4328    0.3077  4.652e-02    0.2339   -0.6293    3.1416    3.1416  2.088e-19 -6.537e-22    3.1416  2.088e-19  110.0000 1
291  1.403e-02 -2.591e-02 -2.032e-03  3.126e-02 -1.476e-03  1.703e-02  1.938e-08  2.592e-08  9.014e-10  9.324e-10    0.4065   -0.2989   -0.6531    0.6262   -0.3759   -0.3708    3.1416    3.1416  3.722e-20 -1.852e-23    3.1416  3.722e-20  110.0000 1
292 -1.380e-02  1.649e-02  1.042e-02  2.057e-03 -5.526e-03  3.258e-03  2.092e-08  2.439e-08  8.045e-10  8.837e-10   -0.2968    0.2248    0.1610    0.1792   -0.8589 -7.492e-02    3.1416    3.1416  8.677e-21  3.299e-22    3.1416  8.677e-21  110.0000 1
293 -3.304e-03 -6.316e-03  8.026e-03 -3.430e-03 -1.314e-02  4.860e-04  1.856e-08  2.117e-08  1.012e-09  1.031e-09    0.3816    0.1162    0.1345   -0.3014   -0.4020   -0.2019    3.1416    3.1416  6.034e-20 -3.438e-22    3.1416  6.034e-20  110.0000 1
294  9.963e-03 -2.423e-02  1.265e-02  4.737e-03 -4.679e-02 -2.310e-02  2.042e-08  2.271e-08  1.172e-09  1.117e-09   -0.1968  5.675e-02 -5.616e-02   -0.7108   -0.5268  3.120e-02    3.1416    3.1416 -4.785e-18  4.512e-24    3.1416 -4.785e-18  110.0000 1
295  1.398e-03  7.792e-03 -2.076e-02  1.876e-03  2.354e-03  2.033e-03  1.938e-08  2.151e-08  9.942e-10  1.093e-09 -3.289e-03   -0.8056    0.4227 -3.654e-02    0.6524   -0.1641    3.1416    3.1416  2.528e-18 -1.765e-19    3.1416  2.528e-18  110.0000 1
296  2.338e-02 -6.798e-03  1.163e-02  3.780e-02  1.844e-03 -1.580e-02  2.214e-08  2.126e-08  1.064e-09  7.669e-10   -0.2756   -0.8566    0.3242    0.7639    0.4364   -0.1497    3.1416    3.1416  5.976e-18  2.091e-26    3.1416  5.976e-18  110.0000 1
297  1.215e-02  3.841e-02 -2.047e-02  9.055e-03 -2.506e-03  1.534e-03  2.729e-08  2.177e-08  8.784e-10  9.890e-10   -0.2811    0.5582    0.3063 -2.780e-03 -5.519e-02    0.1828    3.1416    3.1416  3.924e-17  1.360e-25    3.1416  3.924e-17  110.0000 1
298  1.577e-02 -3.609e-02 -2.580e-02 -7.597e-03 -1.513e-02 -9.865e-03  2.555e-08  2.455e-08  1.063e-09  9.413e-10 -9.601e-02 -7.295e-02    0.4895    0.3354   -0.1523    0.3046    3.1416    3.1416  1.016e-19  9.259e-28    3.1416  1.016e-19  110.0000 1
299  7.314e-03 -5.289e-03  6.585e-03 -1.037e-02 -1.197e-02  1.222e-02  2.183e-08  2.058e-08  9.414e-10  1.113e-09   -0.4590   -0.6892   -0.6436    0.1720    0.3836   -0.2187    3.1416    3.1416  3.593e-17 -7.945e-16    3.1416  3.593e-17  110.0000 1
300  1.695e-02  1.192e-02 -1.673e-02 -3.816e-02  1.582e-02 -2.823e-03  2.311e-08  2.177e-08  1.040e-09  9.709e-10  5.073e-02    0.1636    0.8416    1.0300    0.1508    0.2788    3.1416    3.1416  9.610e-21  1.467e-24    3.1416  9.610e-21  110.0000 1
301  7.845e-03  5.527e-03  3.703e-03  5.854e-03  5.617e-02  2.277e-02  1.960e-08  1.749e-08  1.036e-09  9.678e-10   -0.5463   -0.2480    0.2864    0.2184   -0.1027   -0.4263    3.1416    3.1416 -1.754e-23  6.726e-21    3.1416 -1.754e-23  110.0000 1
302  1.754e-02  2.434e-03 -4.826e-03  6.000e-03  1.953e-02 -8.167e-03  2.063e-08  2.286e-08  9.212e-10  8.711e-10    0.3749   -0.2452 -3.902e-03   -0.1036   -0.1029   -0.4213    3.1416    3.1416 -1.202e-19 -1.013e-19    3.1416 -1.202e-19  110.0000 1
303 -2.919e-02  7.483e-03 -1.807e-02  1.629e-02  4.880e-03  1.385e-02  1.986e-08  2.037e-08  9.658e-10  9.310e-10    0.4954 -5.520e-02    0.1403 -8.356e-02    0.3718 -5.647e-02    3.1416    3.1416  1.180e-18 -9.265e-23    3.1416  1.180e-18  110.0000 1
304 -1.270e-02  1.738e-02  5.368e-03  1.971e-03 -4.352e-03 -1.523e-02  2.279e-08  2.608e-08  7.256e-10  1.010e-09   -0.3059    0.7043   -0.7656   -0.5046   -0.1740    0.5861    3.1416    3.1416 -8.014e-21 -2.892e-18    3.1416 -8.014e-21  110.0000 1
305  6.516e-03  6.634e-03 -1.808e-04  4.823e-03 -1.213e-03  1.523e-02  2.204e-08  2.237e-08  9.458e-10  9.973e-10   -0.1356    0.3745  7.621e-02  4.672e-02   -0.2606    0.2002    3.1416    3.1416 -8.871e-21 -6.132e-21    3.1416 -8.871e-21  110.0000 1
306 -1.711e-02 -3.265e-02  7.946e-04 -2.214e-02  1.965e-02 -1.661e-03  2.128e-08  1.831e-08  8.484e-10  7.860e-10 -9.562e-02 -9.294e-04    0.1444 -7.637e-02 -7.019e-02 -2.623e-03    3.1416    3.1416 -1.618e-20 -4.537e-23    3.1416 -1.618e-20  110.0000 1
307  2.879e-03  2.166e-02 -8.575e-03 -1.550e-02 -4.812e-02  2.426e-02  2.691e-08  2.048e-08  1.106e-09  1.066e-09    0.2815  2.221e-02 -2.017e-03    0.6156 -7.279e-02    0.1824    0.9016    3.1416  2.389e-21  3.944e-22    3.1416  2.389e-21  110.0000 1
308  1.130e-02  3.317e-02 -1.022e-02  6.483e-03  7.373e-03 -1.275e-02  1.993e-08  2.014e-08  1.021e-09  9.262e-10    0.1969   -0.1598    0.1145    0.3364    0.5321 -4.406e-02    3.1416    3.1416  6.515e-20 -4.150e-24    3.1416  6.515e-20  110.0000 1
309  9.828e-04 -1.396e-02  2.883e-03 -3.758e-03  1.688e-02  5.267e-04  2.119e-08  2.565e-08  1.091e-09  9.712e-10 -7.010e-02   -0.3188   -0.2056   -0.1694   -0.2436   -0.2634    3.1416    3.1416  9.120e-25  1.294e-21    3.1416  9.120e-25  110.0000 1
310  9.846e-03 -4.565e-03  1.589e-02  1.414e-02 -2.560e-02 -1.441e-03  2.466e-08  2.467e-08  9.331e-10  7.635e-10   -0.1847   -0.3703    0.1852    0.1299   -0.2554   -0.1064    3.1416    3.1416 -8.012e-21    0.    3.1416 -8.012e-21  110.0000 1
311 -1.377e-02 -9.339e-03  7.766e-03  2.278e-02 -1.727e-02  2.734e-02  2.445e-08  2.027e-08  9.242e-10  1.004e-09    0.2320   -0.1688    0.6605    0.2466   -0.7137    0.4729    3.1416    3.1416  3.192e-19  7.999e-26    3.1416  3.192e-19  110.0000 1
312  2.702e-02 -2.782e-02  1.332e-02 -2.306e-02  8.036e-03 -2.773e-02  2.158e-08  2.442e-08  9.079e-10  9.183e-10    0.3445   -0.1773   -0.3194 -7.541e-02    0.3675  6.700e-02    3.1416    3.1416 -1.220e-17 -1.569e-21    3.1416 -1.220e-17  110.0000 1
313 -3.889e-02  1.447e-02  2.170e-02 -9.561e-03 -3.744e-02 -4.752e-03  2.403e-08  2.290e-08  9.448e-10  9.977e-10  4.990e-02   -0.2142    0.5768  2.203e-02   -0.1062  7.723e-02    3.1416    3.1416  1.571e-18 -7.331e-22    3.1416  1.571e-18  110.0000 1
314 -2.381e-04 -1.463e-04 -1.229e-02 -3.578e-02  1.247e-02 -3.368e-03  2.465e-08  2.049e-08  1.091e-09  9.008e-10    0.2724  9.595e-02   -0.1300    0.6276   -0.2051    0.3596    3.1416    3.1416 -1.666e-19  6.666e-25    3.1416 -1.666e-19  110.0000 1
315 -8.082e-03 -3.077e-04 -3.176e-02 -2.565e-02 -5.976e-03 -1.731e-02  1.899e-08  2.018e-08  1.068e-09  1.019e-09   -0.3649    0.1369 -3.017e-02    0.1531    0.1904   -0.4701    3.1416    3.1416  4.552e-18 -8.697e-24    3.1416  4.552e-18  110.0000 1
316 -6.839e-03 -9.122e-03  3.138e-03  1.424e-02  3.881e-04 -1.454e-02  2.488e-08  2.189e-08  1.091e-09  1.067e-09   -0.5232    0.2450    1.0612    0.1700   -0.1896    0.2818    3.1416    3.1416  3.304e-17 -6.478e-24    3.1416  3.304e-17  110.0000 1
317 -2.091e-02  5.994e-03 -1.162e-02 -3.020e-02 -1.144e-02  9.485e-03  1.870e-08  2.437e-08  9.480e-10  9.654e-10    0.1446   -0.1275   -0.5645    0.5050    0.5769   -0.4686    3.1416    3.1416 -3.239e-21 -2.001e-23    3.1416 -3.239e-21  110.0000 1
318 -1.348e-02 -3.445e-03  2.446e-02 -1.214e-02 -1.749e-02  1.205e-03  2.471e-08  2.195e-08  9.765e-10  9.671e-10    0.2441   -0.1095   -0.1009   -0.5816    0.5259   -0.5460    3.1416    3.1416 -1.240e-20 -9.241e-24    3.1416 -1.240e-20  110.0000 1
319  2.423e-02 -2.918e-03  4.408e-03  1.271e-02  8.698e-03  7.936e-03  2.374e-08  1.856e-08  8.867e-10  9.615e-10 -5.211e-02   -0.1728    0.9286   -0.6247   -0.1290  5.367e-02    3.1416    3.1416 -6.148e-20 -2.788e-21    3.1416 -6.148e-20  110.0000 1
320  6.166e-04  4.255e-03 -1.025e-02  9.335e-03  2.488e-03  3.351e-03  2.161e-08  2.434e-08  9.907e-10  8.605e-10  1.033e-02    0.1129    0.5172 -3.977e-02   -0.1257   -0.6244    3.1416    3.1416 -2.074e-20  5.667e-23    3.1416 -2.074e-20  110.0000 1
321 -1.436e-02 -1.021e-02  2.815e-02  5.065e-04  6.282e-03 -7.362e-03  2.566e-08  2.305e-08  1.214e-09  1.160e-09    0.2730    0.1918   -0.9270    0.2766   -0.6070 -5.350e-02    0.7767    3.1416 -1.132e-17    0.    3.1416 -1.132e-17  110.0000 1
322  1.267e-02  1.038e-03 -2.517e-05  7.720e-03 -1.172e-02  1.315e-02  2.051e-08  2.278e-08  1.138e-09  1.187e-09    0.4866    0.4201   -0.5237    0.3459   -0.3102    0.2666    3.1416    3.1416 -7.191e-22 -6.285e-23    3.1416 -7.191e-22  110.0000 1
323  9.276e-03  2.779e-02  1.338e-02  1.717e-02  3.038e-02  3.573e-03  2.114e-08  2.334e-08  1.008e-09  1.093e-09    0.6992   -0.1511 -5.040e-02   -0.2696   -0.1002   -0.3286    3.1416    3.1416  7.644e-20 -1.846e-21    3.1416  7.644e-20  110.0000 1
324  2.110e-02  2.122e-02  9.021e-03 -1.962e-02  1.554e-03  2.053e-03  2.132e-08  2.462e-08  1.090e-09  1.022e-09   -0.3362   -0.1302   -0.2279   -0.6326   -0.3074    0.2814    3.1416    3.1416 -3.476e-23    0.    3.1416 -3.476e-23  110.0000 1
325 -1.195e-02  1.404e-02  9.761e-03 -5.767e-02  2.820e-02 -3.058e-02  2.262e-08  2.319e-08  9.861e-10  9.645e-10    0.6515   -0.2218   -0.4410  3.199e-02 -5.472e-02    0.1177    3.1416    3.1416 -7.820e-24  1.346e-20    3.1416 -7.820e-24  110.0000 1
326  1.393e-02  4.354e-05 -1.370e-02  1.092e-02 -1.912e-02  8.411e-03  2.276e-08  2.138e-08  1.023e-09  9.052e-10    0.4573 -3.969e-02   -0.3210  7.505e-02    0.2643    0.2766    3.1416    3.1416  1.739e-19  6.886e-24    3.1416  1.739e-19  110.0000 1
327 -1.295e-02  3.718e-03 -7.630e-03  2.414e-02  1.400e-03 -1.369e-02  2.055e-08  2.214e-08  1.142e-09  1.050e-09   -0.2068 -7.065e-02   -0.1309    0.1572    0.8542 -6.927e-02    3.1416    3.1416  9.313e-19  2.536e-19    3.1416  9.313e-19  110.0000 1
328 -1.368e-02  2.357e-02  4.865e-03 -1.697e-02  7.263e-04 -4.992e-02  1.937e-08  1.930e-08  9.705e-10  8.258e-10 -9.635e-02   -0.2092 -8.717e-02    0.1478   -0.2168   -0.4338    3.1416    3.1416  7.167e-20 -3.005e-17    3.1416  7.167e-20  110.0000 1
