$DATA1 SOURCE='HSPICE' VERSION='I-2013.12-SP1-1 32-BIT'
$OPTION MEASFORM=1
.TITLE '****summer 2017 necrl stt latch wite path monte carlo analysis****'
index 1:vdvtn@dvtn_intra 5:vdvtn@dvtn_intra 2:vdvtn@dvtn_intra 3:vdvtp@dvtp_intra 6:vdvtp@dvtp_intra 4:vdvtp@dvtp_intra 7:r1@dr_intra 8:r1@dr_intra 7:tox1@dt_intra 8:tox1@dt_intra 9:mc_cnr_rnd@9:mc_cnr_round 10:mc_cnr_rnd@10:mc_cnr_round 11:mc_cnr_rnd@11:mc_cnr_round 12:mc_cnr_rnd@12:mc_cnr_round 13:mc_cnr_rnd@13:mc_cnr_round 14:mc_cnr_rnd@14:mc_cnr_round ntrh ntdh1 ntrl1 ntdl ntdh2 ntrl2 temper alter#
161 -1.945e-02  2.148e-02  5.836e-04 -2.124e-02  1.547e-02 -1.197e-02  2.489e-08  2.579e-08  1.135e-09  9.605e-10   -0.3598    0.1105 -6.982e-02    0.4033   -0.1185    0.1507    0.8120    3.1416  2.022e-17    0.    0.7063  2.022e-17  110.0000 1
162 -8.776e-03 -6.851e-03 -1.208e-02  3.742e-02  7.949e-03  3.125e-05  2.237e-08  1.901e-08  9.935e-10  9.945e-10   -0.4533    0.6783   -0.3610    0.1570   -0.2397   -0.1939    3.1416    3.1416 -1.735e-21  1.711e-18    3.1416 -1.735e-21  110.0000 1
163 -7.260e-03 -2.591e-02 -4.002e-02 -1.062e-02 -3.985e-02 -1.388e-02  2.571e-08  1.793e-08  1.165e-09  9.147e-10   -0.1914   -0.3222    0.3669    0.1194    0.4410   -0.1889    3.1416    3.1416  9.226e-22    0.    3.1416  9.226e-22  110.0000 1
164  1.961e-02  1.861e-02 -2.951e-02  1.664e-02  2.331e-02 -1.946e-02  2.201e-08  2.154e-08  1.019e-09  8.540e-10    0.3232    0.1259    0.1464   -0.6495    0.2048   -0.5641    3.1416    3.1416  6.390e-17 -3.821e-24    3.1416  6.390e-17  110.0000 1
165 -2.802e-02  1.176e-02 -1.616e-02  3.597e-03 -1.296e-02  1.727e-02  2.356e-08  2.140e-08  1.090e-09  1.122e-09   -0.1889   -0.6543   -0.1692  3.735e-02    0.2329   -0.3321    3.1416    3.1416  1.010e-16  1.604e-24    3.1416  1.010e-16  110.0000 1
166 -2.642e-02 -7.385e-03 -7.385e-03  1.865e-02  1.642e-02  4.066e-03  1.832e-08  2.340e-08  8.107e-10  9.110e-10    0.9491   -0.2405    0.1709   -0.2262  7.319e-02 -4.695e-02    3.1416    3.1416  3.273e-21 -3.879e-21    3.1416  3.273e-21  110.0000 1
167  2.243e-04 -9.892e-03 -2.777e-02 -8.761e-03 -1.622e-03  9.620e-03  2.055e-08  2.132e-08  9.981e-10  1.052e-09    0.2155 -6.582e-03   -0.2130    0.1512   -0.7741    0.2878    3.1416    3.1416  7.245e-20 -1.024e-22    3.1416  7.245e-20  110.0000 1
168  4.115e-03 -3.277e-03 -2.652e-02 -2.288e-03  1.448e-02 -2.037e-02  1.981e-08  2.103e-08  1.070e-09  8.936e-10    0.1524 -9.917e-03    0.2432   -0.2359    0.5027    0.4471    3.1416    3.1416  4.910e-21 -5.424e-22    3.1416  4.910e-21  110.0000 1
169  3.062e-02 -4.011e-03  5.467e-03 -1.687e-03  5.980e-03  2.293e-02  2.081e-08  2.198e-08  1.032e-09  1.096e-09   -0.1445   -0.1979    0.2301    0.2283    0.5160    0.5353    3.1416    3.1416  8.391e-21 -9.649e-22    3.1416  8.391e-21  110.0000 1
170 -5.824e-02 -2.605e-02  9.797e-03  1.982e-04  1.246e-02  4.314e-03  2.220e-08  2.128e-08  1.039e-09  8.992e-10   -0.5670   -0.2118   -0.7624   -0.2038    0.1673    0.3238    3.1416    3.1416 -4.283e-21 -6.351e-21    3.1416 -4.283e-21  110.0000 1
171 -5.995e-03  2.374e-02 -1.827e-02  4.644e-03  2.685e-02  1.619e-02  2.431e-08  2.234e-08  1.033e-09  8.445e-10    0.1851   -0.2946   -0.2511   -0.7979   -0.1627   -0.4087    3.1416    3.1416  2.158e-17  1.958e-24    3.1416  2.158e-17  110.0000 1
172  1.895e-02 -1.703e-02  4.761e-02 -2.273e-03  1.786e-03 -1.972e-02  2.097e-08  2.268e-08  1.142e-09  1.047e-09    0.2856    0.3972  5.856e-02  6.570e-03    0.2742 -9.305e-02    3.1416    3.1416 -3.698e-21  8.603e-26    3.1416 -3.698e-21  110.0000 1
173 -2.312e-02 -4.112e-02  6.920e-03 -2.032e-02 -1.154e-02 -1.055e-02  2.074e-08  2.083e-08  1.191e-09  1.166e-09   -0.5604  8.284e-02    0.2249    0.4063   -0.4154   -0.1108    3.1416    3.1416  1.757e-19 -1.286e-23    3.1416  1.757e-19  110.0000 1
174  8.100e-03 -5.420e-04  8.819e-03  2.977e-03 -2.108e-02  1.717e-02  1.926e-08  1.890e-08  9.497e-10  1.107e-09 -8.581e-02    0.2549   -0.3291    0.1299   -0.5297   -0.3312    3.1416    3.1416 -7.261e-21 -1.429e-21    3.1416 -7.261e-21  110.0000 1
175  7.613e-03  5.358e-03  3.647e-02  3.309e-02 -1.187e-02  4.202e-03  2.149e-08  2.402e-08  9.979e-10  8.873e-10 -1.133e-02 -3.995e-02    0.3476   -0.1250    0.3774    0.4324    3.1416    3.1416  5.019e-19 -9.044e-24    3.1416  5.019e-19  110.0000 1
176  3.016e-03  1.677e-03 -5.980e-03 -1.754e-02 -7.214e-04  9.806e-03  2.005e-08  2.554e-08  8.947e-10  9.931e-10    0.7168    0.3188    0.5179    0.1899    0.1931    0.1953    3.1416    3.1416  5.474e-17  1.445e-20    0.7860  5.474e-17  110.0000 1
177  6.417e-03 -2.243e-02 -1.229e-02  1.179e-02 -2.100e-02  7.918e-03  2.291e-08  2.376e-08  1.140e-09  1.140e-09   -0.1325   -0.2115  8.739e-02 -4.479e-03  3.578e-02   -0.2341    3.1416    3.1416  1.544e-18 -2.191e-24    0.7441  1.544e-18  110.0000 1
178  4.660e-03  1.337e-02 -1.464e-02  6.947e-03  3.207e-02 -1.492e-02  1.680e-08  2.588e-08  9.937e-10  1.111e-09   -0.3265  8.543e-02 -7.642e-03    0.4554  7.489e-02   -0.3489    3.1416    3.1416  5.521e-22 -3.331e-21    0.7178  5.521e-22  110.0000 1
179  2.804e-03 -4.064e-02  4.412e-02  8.591e-03  4.486e-02 -1.489e-02  2.504e-08  1.794e-08  9.489e-10  9.941e-10  7.272e-03   -0.3734    0.5414   -0.1061   -0.7235   -0.2585    3.1416    3.1416  8.211e-18  3.489e-26    3.1416  8.211e-18  110.0000 1
180  2.380e-03  2.958e-02 -1.514e-02  5.768e-04 -7.418e-03  6.311e-03  2.263e-08  2.265e-08  9.663e-10  1.157e-09   -0.2471   -0.3188 -4.666e-02   -0.2205    0.4476    0.1700    3.1416    3.1416  3.035e-20 -3.066e-23    0.7245  3.035e-20  110.0000 1
181 -1.095e-02  1.827e-02  4.308e-02 -1.285e-02 -2.077e-03  3.442e-02  2.117e-08  1.890e-08  1.093e-09  1.186e-09 -4.050e-02 -5.222e-03    0.4023    0.5768    0.3167   -0.2792    3.1416    3.1416 -1.377e-21 -6.511e-25    3.1416 -1.377e-21  110.0000 1
182  1.764e-03 -2.921e-02  1.160e-02  1.405e-02  1.117e-02  8.876e-03  2.163e-08  2.832e-08  1.059e-09  1.105e-09   -0.2203    0.1193   -0.1463 -2.203e-02    0.6380   -0.1099    3.1416    3.1416  2.378e-20 -2.459e-23    0.5704  2.378e-20  110.0000 1
183 -4.408e-03  5.938e-03 -9.034e-03 -4.830e-03  1.611e-02 -6.857e-03  2.153e-08  2.117e-08  1.012e-09  1.094e-09 -8.215e-02    0.5010    0.2360 -8.555e-02    0.2680   -0.7434    3.1416    3.1416 -5.610e-21  2.808e-23    3.1416 -5.610e-21  110.0000 1
184  1.123e-02  2.194e-02 -1.100e-02 -6.121e-02 -4.433e-03  5.435e-03  2.401e-08  2.201e-08  1.238e-09  1.225e-09   -0.3028   -0.1290   -0.2099    0.2884   -0.1473   -0.3073    0.8918    3.1416  1.138e-20 -5.216e-23    0.7185  1.138e-20  110.0000 1
185  1.429e-02  2.446e-03  4.609e-03 -1.857e-02  1.717e-03  2.626e-02  2.417e-08  2.615e-08  9.366e-10  1.150e-09 -5.673e-02    0.3269    0.5969    0.2223   -0.3083  6.199e-02    3.1416    3.1416  7.881e-20 -7.558e-23    0.5628  7.881e-20  110.0000 1
186  3.778e-02  1.090e-02 -1.303e-02 -3.845e-02 -1.222e-03 -8.820e-04  2.604e-08  2.332e-08  9.940e-10  1.053e-09    0.1065   -0.2421    0.4402    0.3065   -0.5191 -2.003e-02    3.1416    3.1416 -1.785e-21 -3.545e-24    0.7025 -1.785e-21  110.0000 1
187 -3.883e-03 -1.417e-02  2.415e-02  1.001e-02  2.754e-03  6.157e-04  2.418e-08  1.983e-08  9.862e-10  1.173e-09   -0.2915  5.176e-02    0.2054    0.3637   -0.5806   -0.3317    3.1416    3.1416  3.310e-23  9.354e-22    0.7936  3.310e-23  110.0000 1
188 -1.215e-02  2.284e-02  1.351e-02 -2.311e-02  2.768e-02  7.193e-03  1.910e-08  2.363e-08  9.303e-10  8.722e-10   -0.7542    0.1413   -0.4965    0.1353  6.903e-02   -0.5171    3.1416    3.1416  1.365e-21  1.220e-16    3.1416  1.365e-21  110.0000 1
189  5.009e-04  9.794e-03  6.796e-02  3.032e-02  1.229e-02 -6.108e-03  2.040e-08  2.213e-08  8.934e-10  1.147e-09   -0.2724 -9.864e-02    0.2957   -0.2271    0.3152   -0.4457    3.1416    3.1416  1.215e-16  6.844e-25    0.7656  1.215e-16  110.0000 1
190 -2.962e-02 -1.080e-03  3.025e-02 -2.085e-02 -2.602e-03 -3.855e-04  2.432e-08  2.180e-08  1.108e-09  1.105e-09 -5.899e-02    0.1992    0.2270   -0.1630    0.2636   -0.1990    3.1416    3.1416 -1.939e-21 -1.189e-22    0.8267 -1.939e-21  110.0000 1
191  8.245e-03 -2.648e-02 -1.384e-02 -4.367e-03 -3.403e-02 -1.751e-02  2.059e-08  2.141e-08  9.449e-10  1.088e-09   -0.4353 -3.233e-02   -0.4547    0.4262    0.3514    0.4020    3.1416    3.1416  2.550e-17 -1.288e-21    3.1416  2.550e-17  110.0000 1
192  2.216e-02  2.141e-02  2.604e-04  1.340e-02 -4.850e-03  1.144e-02  2.121e-08  2.443e-08  8.977e-10  1.050e-09   -0.1823 -6.320e-02   -0.4433    0.4475    0.1732   -0.2870    3.1416    3.1416 -6.170e-19 -3.001e-18    0.7582 -6.170e-19  110.0000 1
193  1.462e-02 -5.231e-03 -2.096e-02  1.261e-02  3.134e-02 -9.411e-03  2.122e-08  2.551e-08  9.144e-10  9.332e-10    0.4342   -0.1136    0.4848    0.4088    0.3635   -0.3025    3.1416    3.1416  6.263e-20  6.288e-21    0.7641  6.263e-20  110.0000 1
194  7.806e-03  3.138e-02 -2.555e-02 -7.788e-03 -1.226e-02 -1.696e-02  2.221e-08  2.324e-08  8.477e-10  1.051e-09 -3.989e-02    0.5680 -6.406e-02    0.1094   -0.5757   -0.5407    3.1416    3.1416  1.044e-22 -1.284e-17    0.7953  1.044e-22  110.0000 1
195  1.785e-02 -5.007e-03  8.397e-03 -2.266e-02 -2.197e-02  7.347e-03  2.374e-08  2.323e-08  9.372e-10  1.218e-09  9.790e-03    0.2103    0.2293    0.4882   -0.4127  3.240e-03    3.1416    3.1416 -2.532e-16  7.623e-20    0.6336 -2.532e-16  110.0000 1
196  1.296e-02  1.623e-02  2.341e-02  1.761e-02  1.609e-03 -1.392e-02  2.520e-08  2.340e-08  1.002e-09  8.280e-10   -0.3158 -8.969e-05  5.555e-02   -0.4022   -0.5156  6.394e-02    3.1416    3.1416  7.300e-19  8.598e-27    3.1416  7.300e-19  110.0000 1
197 -2.276e-02  1.193e-02  1.634e-02 -2.440e-02 -7.178e-03  4.837e-03  2.030e-08  2.733e-08  1.027e-09  1.016e-09    0.2985   -0.1883  9.503e-03   -0.4313   -0.2760    0.4521    3.1416    3.1416  4.280e-19 -2.852e-21    0.6913  4.280e-19  110.0000 1
198  1.065e-02 -1.109e-02  3.473e-04 -1.782e-02 -3.205e-02  1.430e-02  2.144e-08  1.944e-08  8.309e-10  9.048e-10  9.494e-03   -0.1917   -0.3735    0.2672   -0.2529 -3.274e-03    3.1416    3.1416 -4.241e-21 -2.473e-21    3.1416 -4.241e-21  110.0000 1
199 -2.101e-03  1.942e-02 -3.824e-02 -4.123e-03 -1.212e-02  1.205e-02  2.399e-08  2.258e-08  9.154e-10  9.949e-10    0.1244   -0.2576   -0.1641    0.9371 -9.724e-02  3.743e-02    3.1416    3.1416 -5.216e-18  2.562e-18    3.1416 -5.216e-18  110.0000 1
200 -2.779e-02  3.693e-03 -1.983e-03  1.077e-02 -2.731e-02 -2.743e-02  2.434e-08  2.456e-08  9.594e-10  9.278e-10  8.131e-02   -0.1375   -0.1919  6.404e-02   -0.1150    0.2381    3.1416    3.1416 -5.453e-22  9.942e-26    3.1416 -5.453e-22  110.0000 1
201  1.631e-02  1.638e-02  1.376e-02 -3.203e-03  2.343e-02  4.763e-03  2.629e-08  2.078e-08  9.700e-10  9.366e-10    0.5230    0.1999   -0.5116    0.2578   -0.4760   -0.3393    3.1416    3.1416  1.528e-19  1.723e-21    3.1416  1.528e-19  110.0000 1
202  1.899e-02 -2.875e-02  7.304e-03  3.719e-03 -3.600e-03 -1.911e-03  1.856e-08  2.425e-08  9.024e-10  1.029e-09 -4.651e-02   -0.2244   -0.6592    0.1450  5.756e-02  5.986e-02    3.1416    3.1416  8.190e-26 -2.239e-23    3.1416  8.190e-26  110.0000 1
203  8.971e-04  1.937e-02 -1.703e-02  7.245e-04 -1.661e-02 -1.415e-02  2.103e-08  2.364e-08  9.360e-10  1.034e-09   -0.3140    0.3347   -0.3534    0.2502   -0.5399    0.3281    3.1416    3.1416  5.580e-19 -8.401e-22    3.1416  5.580e-19  110.0000 1
204  4.921e-03 -3.188e-02  1.759e-02  1.326e-02 -4.154e-03  4.059e-04  2.066e-08  1.768e-08  1.010e-09  1.063e-09    0.1395    0.1244    0.3480   -0.6884    0.2912   -0.8781    3.1416    3.1416  6.366e-22 -4.252e-21    3.1416  6.366e-22  110.0000 1
205 -3.865e-03 -1.649e-02  2.818e-03 -1.391e-02  2.710e-02  2.390e-02  2.249e-08  1.763e-08  9.353e-10  1.151e-09    0.4582   -0.1674    0.2741   -0.2204    0.1654  5.373e-02    3.1416    3.1416  1.073e-20 -3.047e-21    3.1416  1.073e-20  110.0000 1
206  2.277e-02 -3.706e-03  2.474e-03 -3.165e-02 -2.664e-02  2.958e-03  1.993e-08  2.382e-08  9.506e-10  1.098e-09 -9.324e-02    0.2702   -0.3654   -0.3860   -0.1531  5.260e-02    3.1416    3.1416 -2.199e-22 -3.955e-22    0.8599 -2.199e-22  110.0000 1
207 -1.249e-02 -1.480e-02 -1.638e-02 -1.526e-02 -1.152e-02 -3.088e-02  2.308e-08  2.066e-08  7.905e-10  1.131e-09   -0.1488   -0.1113  5.538e-02    0.4483  2.533e-02   -0.2299    3.1416    3.1416 -2.857e-16  1.907e-18    0.7708 -2.857e-16  110.0000 1
208 -4.106e-02 -6.589e-03  1.142e-03 -2.308e-02 -2.364e-02  1.394e-02  1.890e-08  1.990e-08  1.061e-09  9.504e-10  6.066e-02    0.5660  8.139e-02    0.2390  6.954e-02   -0.5450    3.1416    3.1416  3.128e-20 -5.748e-24    3.1416  3.128e-20  110.0000 1
209 -2.728e-02 -1.532e-04  2.613e-02  3.317e-03 -2.589e-02  1.906e-03  2.106e-08  2.397e-08  1.179e-09  9.333e-10   -0.3944    0.2885   -0.4384    0.2427 -8.589e-02    0.2805    3.1416    3.1416  9.825e-21  2.458e-26    3.1416  9.825e-21  110.0000 1
210 -1.808e-03 -8.994e-03  8.752e-03 -2.702e-03  4.389e-03  2.368e-03  2.313e-08  2.127e-08  1.019e-09  1.095e-09 -4.422e-02    0.4311   -0.2923  4.498e-02   -0.2382 -7.363e-02    3.1416    3.1416 -4.252e-17  3.081e-22    3.1416 -4.252e-17  110.0000 1
211  2.744e-02 -7.783e-03 -3.177e-02  7.173e-03  1.665e-02 -3.650e-03  2.132e-08  2.002e-08  1.243e-09  9.275e-10   -0.1025   -0.3807   -0.5701   -0.3824 -4.258e-02   -0.2655    3.1416    3.1416  5.374e-20  8.784e-27    3.1416  5.374e-20  110.0000 1
212  1.302e-02  1.143e-02  5.324e-03 -2.434e-03  1.241e-02  5.007e-03  2.588e-08  1.897e-08  1.073e-09  1.028e-09    0.2268    0.3311   -0.1912   -0.4974   -0.1889  2.224e-02    3.1416    3.1416 -2.078e-20    0.    3.1416 -2.078e-20  110.0000 1
213  3.359e-04  5.260e-04  3.174e-02  2.052e-02 -2.618e-02  1.297e-02  2.084e-08  1.509e-08  9.636e-10  9.856e-10    0.3496  7.537e-02   -0.2919 -2.255e-02    0.3378   -0.1490    3.1416    3.1416 -7.884e-23  6.461e-21    3.1416 -7.884e-23  110.0000 1
214  3.556e-03  3.688e-02 -1.229e-02 -1.405e-03  1.197e-02 -2.169e-02  2.172e-08  2.318e-08  1.194e-09  9.649e-10    0.1493    0.1134    0.2534   -0.1605   -0.1009    0.3565    3.1416    3.1416 -4.579e-23    0.    3.1416 -4.579e-23  110.0000 1
215 -3.886e-02  3.919e-02 -1.251e-02 -1.749e-02 -2.865e-02  4.188e-03  2.395e-08  2.095e-08  1.334e-09  1.089e-09    0.1358    0.3508    0.5018 -9.413e-02    0.2267    0.1976    0.7152    3.1416  6.312e-19    0.    3.1416  6.312e-19  110.0000 1
216  1.643e-02 -2.303e-02 -1.250e-02  2.504e-02 -1.725e-02 -1.598e-02  2.162e-08  2.008e-08  8.638e-10  1.098e-09  3.863e-02   -0.2899    0.1254    0.3188  2.741e-02   -0.4518    3.1416    3.1416 -1.961e-22 -2.665e-21    3.1416 -1.961e-22  110.0000 1
217 -8.987e-03 -2.643e-02 -2.400e-02  1.111e-02 -1.652e-03  9.560e-03  2.609e-08  2.180e-08  9.370e-10  1.016e-09    0.5756    0.2593   -0.3944   -0.4940   -0.3146    0.1379    3.1416    3.1416 -2.653e-19  3.683e-23    0.8150 -2.653e-19  110.0000 1
218  1.929e-02  1.140e-02 -2.072e-02 -1.732e-02  7.759e-03 -2.380e-02  2.338e-08  2.234e-08  1.034e-09  7.475e-10  7.794e-02  9.185e-02 -6.686e-02 -5.320e-02    0.1056 -3.211e-02    3.1416    3.1416  9.399e-20  8.960e-25    3.1416  9.399e-20  110.0000 1
219  1.616e-02  1.433e-02 -4.703e-03  1.221e-02 -2.465e-02 -2.060e-02  2.116e-08  2.311e-08  1.022e-09  1.064e-09    0.1446    0.4296    0.2630   -0.3532    0.5971   -0.2694    3.1416    3.1416  1.652e-21  9.227e-22    3.1416  1.652e-21  110.0000 1
220  4.177e-03 -2.559e-02  3.858e-03 -1.483e-02 -7.080e-03  3.503e-03  2.282e-08  1.967e-08  1.026e-09  1.004e-09 -4.342e-02   -0.1979    0.2439    0.1887    0.2475    0.1392    3.1416    3.1416  5.175e-19 -1.140e-20    3.1416  5.175e-19  110.0000 1
221 -1.838e-02 -1.093e-02 -1.063e-02 -1.239e-03 -1.229e-02  7.738e-04  1.863e-08  2.625e-08  1.112e-09  1.169e-09  1.681e-02   -0.1270    0.1695 -6.577e-02   -0.2942    0.1340    3.1416    3.1416 -2.038e-21 -8.665e-22    0.6827 -2.038e-21  110.0000 1
222  5.259e-03 -2.698e-03  9.487e-03  1.317e-02 -5.202e-03  1.089e-02  2.107e-08  2.006e-08  1.001e-09  8.835e-10   -0.1572   -0.4444 -6.781e-02   -0.4321   -0.3220   -0.1489    3.1416    3.1416  1.487e-19  1.034e-24    3.1416  1.487e-19  110.0000 1
223  1.332e-02  1.045e-02 -3.788e-02 -4.743e-04 -1.005e-02 -1.501e-02  2.504e-08  2.133e-08  1.021e-09  1.045e-09    0.1085   -0.1158    0.1153    0.1605    0.1971    0.1306    3.1416    3.1416  2.165e-20 -2.474e-24    3.1416  2.165e-20  110.0000 1
224 -1.433e-02 -1.650e-02  9.363e-04  1.481e-03 -1.117e-02 -4.204e-03  2.542e-08  1.951e-08  8.820e-10  9.355e-10    0.1917  6.090e-02   -0.5538    0.1813  8.767e-02   -0.2038    3.1416    3.1416  9.718e-19  5.604e-26    3.1416  9.718e-19  110.0000 1
225 -1.608e-02  3.500e-02  1.624e-02  1.714e-02  2.046e-02  1.272e-02  1.986e-08  2.369e-08  8.263e-10  1.159e-09    0.2283   -0.9929   -0.3583    0.1241    0.3727  1.958e-02    3.1416    3.1416 -3.892e-21  9.101e-23    0.6704 -3.892e-21  110.0000 1
226  1.489e-02 -1.404e-02 -3.775e-02 -2.078e-02  1.575e-03 -9.683e-03  2.228e-08  1.912e-08  9.172e-10  1.170e-09    0.4956   -0.3539    0.4830   -0.1229  3.434e-02    0.1551    3.1416    3.1416  2.568e-19 -1.801e-19    3.1416  2.568e-19  110.0000 1
227 -1.154e-02  3.407e-02  6.073e-03  6.694e-04 -3.196e-02 -4.000e-03  2.400e-08  2.563e-08  9.837e-10  8.547e-10    0.1695 -8.396e-02  4.715e-02    0.1439   -0.3860    0.1909    3.1416    3.1416 -9.094e-22  2.512e-27    3.1416 -9.094e-22  110.0000 1
228  1.131e-02 -1.068e-02  5.374e-03  1.693e-03 -3.339e-03 -9.761e-03  2.179e-08  2.486e-08  9.883e-10  9.346e-10   -0.1400 -8.643e-02   -0.4864 -6.996e-02  7.634e-02  2.297e-02    3.1416    3.1416 -1.833e-21 -9.852e-21    3.1416 -1.833e-21  110.0000 1
229  1.501e-02  3.932e-03 -3.473e-02  4.927e-03 -7.216e-03 -2.270e-03  2.154e-08  2.317e-08  9.940e-10  9.237e-10   -0.3597   -0.2896    0.1927    0.1037  8.737e-02    0.1774    3.1416    3.1416 -2.608e-21  2.679e-23    3.1416 -2.608e-21  110.0000 1
230  2.669e-02  7.987e-03  1.684e-02  8.550e-03 -1.861e-02  7.816e-03  1.925e-08  2.189e-08  9.941e-10  9.800e-10   -0.7870    0.1972    0.3932   -0.1985 -6.742e-03    0.2283    3.1416    3.1416 -7.887e-19 -4.490e-19    3.1416 -7.887e-19  110.0000 1
231 -8.415e-03  3.720e-02 -1.500e-02 -1.507e-02  3.792e-02  1.257e-02  2.601e-08  2.328e-08  1.131e-09  9.958e-10   -0.2436 -2.377e-02   -0.8834    0.4225   -0.3952    0.1597    0.7970    3.1416  2.428e-20    0.    0.7453  2.428e-20  110.0000 1
232 -1.200e-02  1.289e-02 -2.199e-02 -9.659e-03 -5.651e-03  2.684e-02  2.212e-08  2.455e-08  9.887e-10  9.906e-10    0.2652   -0.1103    0.3801    0.1339    0.4764  3.926e-02    3.1416    3.1416 -5.062e-22 -6.354e-22    0.8670 -5.062e-22  110.0000 1
233 -1.313e-03 -1.931e-02  7.591e-03 -3.256e-02 -1.802e-02 -5.007e-03  2.114e-08  1.707e-08  1.189e-09  1.165e-09    0.1908    0.5421    0.6054  5.007e-02    0.2296  8.012e-02    3.1416    3.1416  1.251e-18  4.383e-24    3.1416  1.251e-18  110.0000 1
234 -1.142e-02 -3.059e-02  2.034e-02  2.689e-03 -1.220e-02 -1.051e-03  1.854e-08  2.479e-08  8.996e-10  9.291e-10   -0.3333   -0.4954   -0.4322   -0.3455   -0.3733   -0.3944    3.1416    3.1416 -3.998e-22 -4.020e-22    3.1416 -3.998e-22  110.0000 1
235  9.124e-03 -1.065e-02  1.703e-02 -4.117e-02  5.700e-03  1.748e-02  1.973e-08  2.523e-08  8.932e-10  9.892e-10   -0.2142   -0.1757   -0.3639   -0.3226  5.906e-02   -0.4322    3.1416    3.1416 -4.252e-18 -1.750e-19    0.8092 -4.252e-18  110.0000 1
236  6.825e-03  1.331e-02  4.881e-03 -2.544e-02  2.179e-02 -1.338e-03  2.449e-08  2.010e-08  1.103e-09  1.077e-09   -0.1821    0.2884    0.4851   -0.1552   -0.4011    0.1205    3.1416    3.1416 -1.028e-17  1.508e-27    3.1416 -1.028e-17  110.0000 1
237 -1.308e-02  1.192e-02  4.155e-03 -8.489e-03  3.598e-03  5.640e-03  2.141e-08  2.341e-08  8.276e-10  9.047e-10   -0.4088   -0.1822    0.4629    0.1423 -4.303e-02   -0.1914    3.1416    3.1416  1.267e-20  3.479e-17    3.1416  1.267e-20  110.0000 1
238  3.176e-02  6.211e-03  2.207e-03  5.560e-04  1.197e-02 -2.496e-02  2.036e-08  2.355e-08  1.040e-09  1.088e-09    0.1663   -0.1849   -0.2758    0.7123    0.7490   -0.4125    3.1416    3.1416  8.167e-17  6.770e-22    0.8411  8.167e-17  110.0000 1
239 -2.039e-02 -9.356e-03 -3.393e-02 -2.621e-02 -5.310e-03  2.200e-02  2.300e-08  1.988e-08  1.035e-09  9.543e-10   -0.6203   -0.2167    0.3394   -0.2177    0.4559    0.1795    3.1416    3.1416 -1.625e-20  7.638e-28    3.1416 -1.625e-20  110.0000 1
240 -6.038e-04 -7.298e-03  2.975e-03  6.467e-03 -1.875e-03 -2.323e-02  1.842e-08  2.002e-08  1.091e-09  1.102e-09   -0.2426   -0.2366  3.530e-02    0.5306 -5.361e-02  7.587e-02    3.1416    3.1416  2.116e-18  3.586e-17    3.1416  2.116e-18  110.0000 1
241 -1.744e-03  3.828e-02  1.819e-04 -2.092e-03  3.209e-02 -5.362e-03  2.296e-08  2.151e-08  8.110e-10  1.091e-09   -0.5804    0.3876  2.682e-02   -0.6447    0.1610    0.2845    3.1416    3.1416 -5.592e-17  1.899e-23    0.7161 -5.592e-17  110.0000 1
242 -3.859e-03  1.489e-02  1.580e-02  2.459e-04 -1.302e-02  1.417e-03  2.294e-08  2.299e-08  9.832e-10  1.124e-09    0.2976  2.252e-02    0.1311   -0.2864   -0.2816   -0.4492    3.1416    3.1416  1.326e-20 -6.620e-23    0.7405  1.326e-20  110.0000 1
243  4.903e-03 -3.592e-04  5.405e-03  2.680e-03  1.268e-02 -5.090e-04  2.645e-08  2.104e-08  1.152e-09  1.162e-09  7.621e-02   -0.1553 -3.559e-02   -0.5261    0.4534    0.2400    0.9279    3.1416 -9.589e-20  1.662e-21    0.7184 -9.589e-20  110.0000 1
244 -1.538e-02  3.477e-02 -1.906e-02  1.779e-02 -3.086e-03  8.474e-04  2.126e-08  1.814e-08  9.591e-10  1.101e-09 -8.859e-02    0.1831    0.3140   -0.3085   -0.3456    0.1381    3.1416    3.1416  7.463e-18 -2.782e-21    3.1416  7.463e-18  110.0000 1
245 -2.944e-03  5.082e-02  8.746e-03 -2.036e-02 -2.635e-02  1.420e-02  2.158e-08  2.116e-08  9.984e-10  1.216e-09    0.1289   -0.2729   -0.3056   -0.1796    0.2126   -0.1897    3.1416    3.1416  2.896e-17 -8.029e-21    0.8012  2.896e-17  110.0000 1
246  3.037e-04 -5.771e-02  6.133e-04  1.379e-02 -2.398e-02  6.241e-03  2.452e-08  2.019e-08  1.021e-09  1.096e-09    0.1220    0.4843  3.612e-02   -0.2649 -2.363e-02 -6.124e-02    3.1416    3.1416 -3.733e-20 -5.736e-23    3.1416 -3.733e-20  110.0000 1
247  2.322e-02  3.611e-03  7.592e-03 -6.206e-03 -1.272e-02  6.999e-03  2.325e-08  2.313e-08  1.012e-09  1.050e-09   -0.2255    0.1668   -0.3585 -4.698e-02    0.4412   -0.2773    3.1416    3.1416  1.529e-19 -3.020e-22    0.8558  1.529e-19  110.0000 1
