$DATA1 SOURCE='HSPICE' VERSION='I-2013.12-SP1-1 32-BIT'
$OPTION MEASFORM=1
.TITLE '****summer 2017 necrl stt latch wite path monte carlo analysis****'
index 1:vdvtn@dvtn_intra 5:vdvtn@dvtn_intra 2:vdvtn@dvtn_intra 3:vdvtp@dvtp_intra 6:vdvtp@dvtp_intra 4:vdvtp@dvtp_intra 7:r1@dr_intra 8:r1@dr_intra 7:tox1@dt_intra 8:tox1@dt_intra 9:mc_cnr_rnd@9:mc_cnr_round 10:mc_cnr_rnd@10:mc_cnr_round 11:mc_cnr_rnd@11:mc_cnr_round 12:mc_cnr_rnd@12:mc_cnr_round 13:mc_cnr_rnd@13:mc_cnr_round 14:mc_cnr_rnd@14:mc_cnr_round ntrh ntdh1 ntrl1 ntdl ntdh2 ntrl2 temper alter#
182  1.633e-03 -2.921e-02  1.074e-02  1.405e-02  1.034e-02  8.876e-03  2.163e-08  2.832e-08  1.059e-09  1.105e-09   -0.2203    0.1193   -0.1463 -2.203e-02    0.6380   -0.1099    3.1416    3.1416 -2.150e-19 -4.077e-20    0.6639 -2.150e-19  110.0000 2
183 -4.081e-03  5.938e-03 -8.364e-03 -4.830e-03  1.492e-02 -6.857e-03  2.153e-08  2.117e-08  1.012e-09  1.094e-09 -8.215e-02    0.5010    0.2360 -8.555e-02    0.2680   -0.7434    3.1416    3.1416 -9.275e-20  1.005e-22    3.1416 -9.275e-20  110.0000 2
184  1.040e-02  2.194e-02 -1.019e-02 -6.121e-02 -4.104e-03  5.435e-03  2.401e-08  2.201e-08  1.238e-09  1.225e-09   -0.3028   -0.1290   -0.2099    0.2884   -0.1473   -0.3073    0.8865    3.1416 -9.509e-21  2.480e-21    0.9254 -9.509e-21  110.0000 2
185  1.323e-02  2.446e-03  4.267e-03 -1.857e-02  1.590e-03  2.626e-02  2.417e-08  2.615e-08  9.366e-10  1.150e-09 -5.673e-02    0.3269    0.5969    0.2223   -0.3083  6.199e-02    3.1416    3.1416  3.132e-20  6.300e-22    0.6476  3.132e-20  110.0000 2
186  3.498e-02  1.090e-02 -1.207e-02 -3.845e-02 -1.131e-03 -8.820e-04  2.604e-08  2.332e-08  9.940e-10  1.053e-09    0.1065   -0.2421    0.4402    0.3065   -0.5191 -2.003e-02    3.1416    3.1416 -2.515e-21    0.    3.1416 -2.515e-21  110.0000 2
187 -3.595e-03 -1.417e-02  2.236e-02  1.001e-02  2.549e-03  6.157e-04  2.418e-08  1.983e-08  9.862e-10  1.173e-09   -0.2915  5.176e-02    0.2054    0.3637   -0.5806   -0.3317    3.1416    3.1416 -2.039e-20 -9.523e-20    3.1416 -2.039e-20  110.0000 2
188 -1.125e-02  2.284e-02  1.251e-02 -2.311e-02  2.563e-02  7.193e-03  1.910e-08  2.363e-08  9.303e-10  8.722e-10   -0.7542    0.1413   -0.4965    0.1353  6.903e-02   -0.5171    3.1416    3.1416 -7.008e-16 -9.120e-20    3.1416 -7.008e-16  110.0000 2
189  4.637e-04  9.794e-03  6.292e-02  3.032e-02  1.138e-02 -6.108e-03  2.040e-08  2.213e-08  8.934e-10  1.147e-09   -0.2724 -9.864e-02    0.2957   -0.2271    0.3152   -0.4457    3.1416    3.1416  4.764e-19 -1.963e-22    3.1416  4.764e-19  110.0000 2
190 -2.742e-02 -1.080e-03  2.801e-02 -2.085e-02 -2.409e-03 -3.855e-04  2.432e-08  2.180e-08  1.108e-09  1.105e-09 -5.899e-02    0.1992    0.2270   -0.1630    0.2636   -0.1990    3.1416    3.1416 -6.884e-18  2.401e-24    3.1416 -6.884e-18  110.0000 2
191  7.634e-03 -2.648e-02 -1.282e-02 -4.367e-03 -3.151e-02 -1.751e-02  2.059e-08  2.141e-08  9.449e-10  1.088e-09   -0.4353 -3.233e-02   -0.4547    0.4262    0.3514    0.4020    3.1416    3.1416 -3.460e-18 -1.196e-16    3.1416 -3.460e-18  110.0000 2
192  2.052e-02  2.141e-02  2.411e-04  1.340e-02 -4.490e-03  1.144e-02  2.121e-08  2.443e-08  8.977e-10  1.050e-09   -0.1823 -6.320e-02   -0.4433    0.4475    0.1732   -0.2870    3.1416    3.1416  3.409e-18  4.069e-21    3.1416  3.409e-18  110.0000 2
193  1.354e-02 -5.231e-03 -1.940e-02  1.261e-02  2.901e-02 -9.411e-03  2.122e-08  2.551e-08  9.144e-10  9.332e-10    0.4342   -0.1136    0.4848    0.4088    0.3635   -0.3025    3.1416    3.1416  1.152e-20  7.092e-24    3.1416  1.152e-20  110.0000 2
194  7.227e-03  3.138e-02 -2.365e-02 -7.788e-03 -1.135e-02 -1.696e-02  2.221e-08  2.324e-08  8.477e-10  1.051e-09 -3.989e-02    0.5680 -6.406e-02    0.1094   -0.5757   -0.5407    3.1416    3.1416 -5.371e-21  3.122e-25    3.1416 -5.371e-21  110.0000 2
195  1.653e-02 -5.007e-03  7.774e-03 -2.266e-02 -2.034e-02  7.347e-03  2.374e-08  2.323e-08  9.372e-10  1.218e-09  9.790e-03    0.2103    0.2293    0.4882   -0.4127  3.240e-03    3.1416    3.1416  2.148e-20  1.356e-25    0.7277  2.148e-20  110.0000 2
196  1.200e-02  1.623e-02  2.168e-02  1.761e-02  1.489e-03 -1.392e-02  2.520e-08  2.340e-08  1.002e-09  8.280e-10   -0.3158 -8.969e-05  5.555e-02   -0.4022   -0.5156  6.394e-02    3.1416    3.1416 -3.902e-21 -9.235e-28    3.1416 -3.902e-21  110.0000 2
197 -2.107e-02  1.193e-02  1.513e-02 -2.440e-02 -6.645e-03  4.837e-03  2.030e-08  2.733e-08  1.027e-09  1.016e-09    0.2985   -0.1883  9.503e-03   -0.4313   -0.2760    0.4521    3.1416    3.1416 -4.907e-22  9.534e-22    3.1416 -4.907e-22  110.0000 2
198  9.857e-03 -1.109e-02  3.215e-04 -1.782e-02 -2.968e-02  1.430e-02  2.144e-08  1.944e-08  8.309e-10  9.048e-10  9.494e-03   -0.1917   -0.3735    0.2672   -0.2529 -3.274e-03    3.1416    3.1416  1.280e-21  2.383e-20    3.1416  1.280e-21  110.0000 2
199 -1.945e-03  1.942e-02 -3.540e-02 -4.123e-03 -1.123e-02  1.205e-02  2.399e-08  2.258e-08  9.154e-10  9.949e-10    0.1244   -0.2576   -0.1641    0.9371 -9.724e-02  3.743e-02    3.1416    3.1416  1.331e-21 -5.607e-23    3.1416  1.331e-21  110.0000 2
200 -2.573e-02  3.693e-03 -1.836e-03  1.077e-02 -2.528e-02 -2.743e-02  2.434e-08  2.456e-08  9.594e-10  9.278e-10  8.131e-02   -0.1375   -0.1919  6.404e-02   -0.1150    0.2381    3.1416    3.1416  5.467e-19 -1.069e-22    3.1416  5.467e-19  110.0000 2
201  1.510e-02  1.638e-02  1.274e-02 -3.203e-03  2.169e-02  4.763e-03  2.629e-08  2.078e-08  9.700e-10  9.366e-10    0.5230    0.1999   -0.5116    0.2578   -0.4760   -0.3393    3.1416    3.1416  2.793e-16 -2.896e-25    3.1416  2.793e-16  110.0000 2
202  1.759e-02 -2.875e-02  6.762e-03  3.719e-03 -3.333e-03 -1.911e-03  1.856e-08  2.425e-08  9.024e-10  1.029e-09 -4.651e-02   -0.2244   -0.6592    0.1450  5.756e-02  5.986e-02    3.1416    3.1416  8.200e-21  1.928e-22    3.1416  8.200e-21  110.0000 2
203  8.306e-04  1.937e-02 -1.577e-02  7.245e-04 -1.537e-02 -1.415e-02  2.103e-08  2.364e-08  9.360e-10  1.034e-09   -0.3140    0.3347   -0.3534    0.2502   -0.5399    0.3281    3.1416    3.1416 -3.568e-21  1.877e-21    3.1416 -3.568e-21  110.0000 2
204  4.556e-03 -3.188e-02  1.628e-02  1.326e-02 -3.846e-03  4.059e-04  2.066e-08  1.768e-08  1.010e-09  1.063e-09    0.1395    0.1244    0.3480   -0.6884    0.2912   -0.8781    3.1416    3.1416 -5.782e-20 -2.972e-24    3.1416 -5.782e-20  110.0000 2
205 -3.579e-03 -1.649e-02  2.609e-03 -1.391e-02  2.509e-02  2.390e-02  2.249e-08  1.763e-08  9.353e-10  1.151e-09    0.4582   -0.1674    0.2741   -0.2204    0.1654  5.373e-02    3.1416    3.1416  1.481e-21  2.424e-21    3.1416  1.481e-21  110.0000 2
206  2.108e-02 -3.706e-03  2.290e-03 -3.165e-02 -2.467e-02  2.958e-03  1.993e-08  2.382e-08  9.506e-10  1.098e-09 -9.324e-02    0.2702   -0.3654   -0.3860   -0.1531  5.260e-02    3.1416    3.1416  6.954e-21 -2.722e-22    3.1416  6.954e-21  110.0000 2
207 -1.156e-02 -1.480e-02 -1.516e-02 -1.526e-02 -1.067e-02 -3.088e-02  2.308e-08  2.066e-08  7.905e-10  1.131e-09   -0.1488   -0.1113  5.538e-02    0.4483  2.533e-02   -0.2299    3.1416    3.1416 -4.974e-21 -3.357e-23    3.1416 -4.974e-21  110.0000 2
208 -3.801e-02 -6.589e-03  1.057e-03 -2.308e-02 -2.188e-02  1.394e-02  1.890e-08  1.990e-08  1.061e-09  9.504e-10  6.066e-02    0.5660  8.139e-02    0.2390  6.954e-02   -0.5450    3.1416    3.1416  7.850e-21 -4.912e-24    3.1416  7.850e-21  110.0000 2
209 -2.526e-02 -1.532e-04  2.419e-02  3.317e-03 -2.397e-02  1.906e-03  2.106e-08  2.397e-08  1.179e-09  9.333e-10   -0.3944    0.2885   -0.4384    0.2427 -8.589e-02    0.2805    3.1416    3.1416 -4.322e-20    0.    3.1416 -4.322e-20  110.0000 2
210 -1.674e-03 -8.994e-03  8.103e-03 -2.702e-03  4.063e-03  2.368e-03  2.313e-08  2.127e-08  1.019e-09  1.095e-09 -4.422e-02    0.4311   -0.2923  4.498e-02   -0.2382 -7.363e-02    3.1416    3.1416  4.329e-20 -2.184e-23    3.1416  4.329e-20  110.0000 2
211  2.540e-02 -7.783e-03 -2.941e-02  7.173e-03  1.541e-02 -3.650e-03  2.132e-08  2.002e-08  1.243e-09  9.275e-10   -0.1025   -0.3807   -0.5701   -0.3824 -4.258e-02   -0.2655    3.1416    3.1416  5.696e-19    0.    3.1416  5.696e-19  110.0000 2
212  1.206e-02  1.143e-02  4.929e-03 -2.434e-03  1.149e-02  5.007e-03  2.588e-08  1.897e-08  1.073e-09  1.028e-09    0.2268    0.3311   -0.1912   -0.4974   -0.1889  2.224e-02    3.1416    3.1416 -9.619e-21  1.029e-26    3.1416 -9.619e-21  110.0000 2
213  3.110e-04  5.260e-04  2.939e-02  2.052e-02 -2.424e-02  1.297e-02  2.084e-08  1.509e-08  9.636e-10  9.856e-10    0.3496  7.537e-02   -0.2919 -2.255e-02    0.3378   -0.1490    3.1416    3.1416  1.442e-19  3.264e-21    3.1416  1.442e-19  110.0000 2
214  3.292e-03  3.688e-02 -1.138e-02 -1.405e-03  1.108e-02 -2.169e-02  2.172e-08  2.318e-08  1.194e-09  9.649e-10    0.1493    0.1134    0.2534   -0.1605   -0.1009    0.3565    3.1416    3.1416 -1.227e-18  9.149e-26    3.1416 -1.227e-18  110.0000 2
215 -3.598e-02  3.919e-02 -1.158e-02 -1.749e-02 -2.653e-02  4.188e-03  2.395e-08  2.095e-08  1.334e-09  1.089e-09    0.1358    0.3508    0.5018 -9.413e-02    0.2267    0.1976    0.7139    3.1416 -9.395e-21    0.    3.1416 -9.395e-21  110.0000 2
216  1.521e-02 -2.303e-02 -1.157e-02  2.504e-02 -1.597e-02 -1.598e-02  2.162e-08  2.008e-08  8.638e-10  1.098e-09  3.863e-02   -0.2899    0.1254    0.3188  2.741e-02   -0.4518    3.1416    3.1416 -8.166e-19 -6.048e-24    3.1416 -8.166e-19  110.0000 2
217 -8.320e-03 -2.643e-02 -2.222e-02  1.111e-02 -1.530e-03  9.560e-03  2.609e-08  2.180e-08  9.370e-10  1.016e-09    0.5756    0.2593   -0.3944   -0.4940   -0.3146    0.1379    3.1416    3.1416  1.642e-19 -8.669e-21    3.1416  1.642e-19  110.0000 2
218  1.786e-02  1.140e-02 -1.918e-02 -1.732e-02  7.183e-03 -2.380e-02  2.338e-08  2.234e-08  1.034e-09  7.475e-10  7.794e-02  9.185e-02 -6.686e-02 -5.320e-02    0.1056 -3.211e-02    3.1416    3.1416  3.958e-17  1.230e-20    3.1416  3.958e-17  110.0000 2
219  1.496e-02  1.433e-02 -4.355e-03  1.221e-02 -2.282e-02 -2.060e-02  2.116e-08  2.311e-08  1.022e-09  1.064e-09    0.1446    0.4296    0.2630   -0.3532    0.5971   -0.2694    3.1416    3.1416  2.372e-23 -2.561e-19    3.1416  2.372e-23  110.0000 2
220  3.867e-03 -2.559e-02  3.572e-03 -1.483e-02 -6.555e-03  3.503e-03  2.282e-08  1.967e-08  1.026e-09  1.004e-09 -4.342e-02   -0.1979    0.2439    0.1887    0.2475    0.1392    3.1416    3.1416  1.344e-19  5.989e-22    3.1416  1.344e-19  110.0000 2
221 -1.701e-02 -1.093e-02 -9.838e-03 -1.239e-03 -1.138e-02  7.738e-04  1.863e-08  2.625e-08  1.112e-09  1.169e-09  1.681e-02   -0.1270    0.1695 -6.577e-02   -0.2942    0.1340    3.1416    3.1416 -1.341e-19 -1.737e-24    0.8202 -1.341e-19  110.0000 2
222  4.868e-03 -2.698e-03  8.784e-03  1.317e-02 -4.816e-03  1.089e-02  2.107e-08  2.006e-08  1.001e-09  8.835e-10   -0.1572   -0.4444 -6.781e-02   -0.4321   -0.3220   -0.1489    3.1416    3.1416  1.330e-21 -1.684e-23    3.1416  1.330e-21  110.0000 2
223  1.233e-02  1.045e-02 -3.507e-02 -4.743e-04 -9.303e-03 -1.501e-02  2.504e-08  2.133e-08  1.021e-09  1.045e-09    0.1085   -0.1158    0.1153    0.1605    0.1971    0.1306    3.1416    3.1416  1.762e-21  1.218e-25    3.1416  1.762e-21  110.0000 2
224 -1.326e-02 -1.650e-02  8.668e-04  1.481e-03 -1.034e-02 -4.204e-03  2.542e-08  1.951e-08  8.820e-10  9.355e-10    0.1917  6.090e-02   -0.5538    0.1813  8.767e-02   -0.2038    3.1416    3.1416  4.424e-19 -2.488e-23    3.1416  4.424e-19  110.0000 2
225 -1.488e-02  3.500e-02  1.503e-02  1.714e-02  1.894e-02  1.272e-02  1.986e-08  2.369e-08  8.263e-10  1.159e-09    0.2283   -0.9929   -0.3583    0.1241    0.3727  1.958e-02    3.1416    3.1416 -2.928e-21  3.128e-17    0.8108 -2.928e-21  110.0000 2
226  1.378e-02 -1.404e-02 -3.495e-02 -2.078e-02  1.458e-03 -9.683e-03  2.228e-08  1.912e-08  9.172e-10  1.170e-09    0.4956   -0.3539    0.4830   -0.1229  3.434e-02    0.1551    3.1416    3.1416 -1.029e-20 -2.622e-22    3.1416 -1.029e-20  110.0000 2
227 -1.068e-02  3.407e-02  5.622e-03  6.694e-04 -2.959e-02 -4.000e-03  2.400e-08  2.563e-08  9.837e-10  8.547e-10    0.1695 -8.396e-02  4.715e-02    0.1439   -0.3860    0.1909    3.1416    3.1416  1.723e-21  1.058e-24    3.1416  1.723e-21  110.0000 2
228  1.047e-02 -1.068e-02  4.975e-03  1.693e-03 -3.091e-03 -9.761e-03  2.179e-08  2.486e-08  9.883e-10  9.346e-10   -0.1400 -8.643e-02   -0.4864 -6.996e-02  7.634e-02  2.297e-02    3.1416    3.1416  8.970e-20 -4.544e-20    3.1416  8.970e-20  110.0000 2
229  1.390e-02  3.932e-03 -3.216e-02  4.927e-03 -6.681e-03 -2.270e-03  2.154e-08  2.317e-08  9.940e-10  9.237e-10   -0.3597   -0.2896    0.1927    0.1037  8.737e-02    0.1774    3.1416    3.1416  1.122e-17  5.290e-17    3.1416  1.122e-17  110.0000 2
230  2.471e-02  7.987e-03  1.559e-02  8.550e-03 -1.723e-02  7.816e-03  1.925e-08  2.189e-08  9.941e-10  9.800e-10   -0.7870    0.1972    0.3932   -0.1985 -6.742e-03    0.2283    3.1416    3.1416  1.809e-19 -1.365e-18    3.1416  1.809e-19  110.0000 2
231 -7.791e-03  3.720e-02 -1.388e-02 -1.507e-02  3.511e-02  1.257e-02  2.601e-08  2.328e-08  1.131e-09  9.958e-10   -0.2436 -2.377e-02   -0.8834    0.4225   -0.3952    0.1597    0.7954    3.1416  3.898e-18    0.    3.1416  3.898e-18  110.0000 2
232 -1.111e-02  1.289e-02 -2.036e-02 -9.659e-03 -5.232e-03  2.684e-02  2.212e-08  2.455e-08  9.887e-10  9.906e-10    0.2652   -0.1103    0.3801    0.1339    0.4764  3.926e-02    3.1416    3.1416 -2.677e-21  2.762e-24    3.1416 -2.677e-21  110.0000 2
233 -1.215e-03 -1.931e-02  7.028e-03 -3.256e-02 -1.668e-02 -5.007e-03  2.114e-08  1.707e-08  1.189e-09  1.165e-09    0.1908    0.5421    0.6054  5.007e-02    0.2296  8.012e-02    3.1416    3.1416  9.043e-22 -2.339e-26    3.1416  9.043e-22  110.0000 2
234 -1.057e-02 -3.059e-02  1.883e-02  2.689e-03 -1.129e-02 -1.051e-03  1.854e-08  2.479e-08  8.996e-10  9.291e-10   -0.3333   -0.4954   -0.4322   -0.3455   -0.3733   -0.3944    3.1416    3.1416 -2.272e-21 -1.897e-22    3.1416 -2.272e-21  110.0000 2
235  8.447e-03 -1.065e-02  1.577e-02 -4.117e-02  5.277e-03  1.748e-02  1.973e-08  2.523e-08  8.932e-10  9.892e-10   -0.2142   -0.1757   -0.3639   -0.3226  5.906e-02   -0.4322    3.1416    3.1416  4.526e-22 -4.359e-17    3.1416  4.526e-22  110.0000 2
236  6.319e-03  1.331e-02  4.519e-03 -2.544e-02  2.017e-02 -1.338e-03  2.449e-08  2.010e-08  1.103e-09  1.077e-09   -0.1821    0.2884    0.4851   -0.1552   -0.4011    0.1205    3.1416    3.1416  1.761e-19  6.662e-26    3.1416  1.761e-19  110.0000 2
237 -1.211e-02  1.192e-02  3.847e-03 -8.489e-03  3.331e-03  5.640e-03  2.141e-08  2.341e-08  8.276e-10  9.047e-10   -0.4088   -0.1822    0.4629    0.1423 -4.303e-02   -0.1914    3.1416    3.1416  2.801e-21 -2.721e-23    3.1416  2.801e-21  110.0000 2
238  2.940e-02  6.211e-03  2.044e-03  5.560e-04  1.108e-02 -2.496e-02  2.036e-08  2.355e-08  1.040e-09  1.088e-09    0.1663   -0.1849   -0.2758    0.7123    0.7490   -0.4125    3.1416    3.1416 -1.902e-21  3.368e-23    3.1416 -1.902e-21  110.0000 2
239 -1.888e-02 -9.356e-03 -3.142e-02 -2.621e-02 -4.916e-03  2.200e-02  2.300e-08  1.988e-08  1.035e-09  9.543e-10   -0.6203   -0.2167    0.3394   -0.2177    0.4559    0.1795    3.1416    3.1416 -2.081e-22 -6.109e-24    3.1416 -2.081e-22  110.0000 2
240 -5.590e-04 -7.298e-03  2.754e-03  6.467e-03 -1.736e-03 -2.323e-02  1.842e-08  2.002e-08  1.091e-09  1.102e-09   -0.2426   -0.2366  3.530e-02    0.5306 -5.361e-02  7.587e-02    3.1416    3.1416  1.840e-20  5.844e-21    3.1416  1.840e-20  110.0000 2
241 -1.614e-03  3.828e-02  1.684e-04 -2.092e-03  2.971e-02 -5.362e-03  2.296e-08  2.151e-08  8.110e-10  1.091e-09   -0.5804    0.3876  2.682e-02   -0.6447    0.1610    0.2845    3.1416    3.1416  6.528e-17 -2.885e-22    3.1416  6.528e-17  110.0000 2
242 -3.573e-03  1.489e-02  1.462e-02  2.459e-04 -1.206e-02  1.417e-03  2.294e-08  2.299e-08  9.832e-10  1.124e-09    0.2976  2.252e-02    0.1311   -0.2864   -0.2816   -0.4492    3.1416    3.1416  2.423e-19  8.114e-27    3.1416  2.423e-19  110.0000 2
243  4.539e-03 -3.592e-04  5.004e-03  2.680e-03  1.174e-02 -5.090e-04  2.645e-08  2.104e-08  1.152e-09  1.162e-09  7.621e-02   -0.1553 -3.559e-02   -0.5261    0.4534    0.2400    0.9175    3.1416 -1.290e-18 -1.122e-21    3.1416 -1.290e-18  110.0000 2
244 -1.424e-02  3.477e-02 -1.765e-02  1.779e-02 -2.857e-03  8.474e-04  2.126e-08  1.814e-08  9.591e-10  1.101e-09 -8.859e-02    0.1831    0.3140   -0.3085   -0.3456    0.1381    3.1416    3.1416  5.116e-20  3.064e-22    3.1416  5.116e-20  110.0000 2
245 -2.726e-03  5.082e-02  8.097e-03 -2.036e-02 -2.439e-02  1.420e-02  2.158e-08  2.116e-08  9.984e-10  1.216e-09    0.1289   -0.2729   -0.3056   -0.1796    0.2126   -0.1897    3.1416    3.1416 -1.764e-21 -2.174e-23    3.1416 -1.764e-21  110.0000 2
246  2.812e-04 -5.771e-02  5.678e-04  1.379e-02 -2.220e-02  6.241e-03  2.452e-08  2.019e-08  1.021e-09  1.096e-09    0.1220    0.4843  3.612e-02   -0.2649 -2.363e-02 -6.124e-02    3.1416    3.1416 -2.351e-20  5.711e-26    3.1416 -2.351e-20  110.0000 2
247  2.149e-02  3.611e-03  7.029e-03 -6.206e-03 -1.177e-02  6.999e-03  2.325e-08  2.313e-08  1.012e-09  1.050e-09   -0.2255    0.1668   -0.3585 -4.698e-02    0.4412   -0.2773    3.1416    3.1416 -1.796e-20  7.435e-19    3.1416 -1.796e-20  110.0000 2
248  1.603e-02  2.299e-02 -1.055e-02 -1.814e-02  1.432e-03  1.480e-02  2.186e-08  2.391e-08  8.992e-10  9.087e-10    0.3025  1.897e-02   -0.4987   -0.3806   -0.3961    0.7245    3.1416    3.1416  3.519e-21  6.065e-25    3.1416  3.519e-21  110.0000 2
249 -1.262e-02  7.824e-03 -1.375e-02  1.333e-05  2.146e-02 -2.231e-02  1.928e-08  1.990e-08  1.016e-09  1.047e-09 -5.927e-02  6.462e-02   -0.3586   -0.2767    0.4640    0.3414    3.1416    3.1416 -2.279e-22 -7.138e-22    3.1416 -2.279e-22  110.0000 2
250  9.904e-04 -2.150e-02  1.086e-03  4.278e-03 -2.674e-03 -3.351e-02  2.177e-08  1.854e-08  1.057e-09  9.704e-10   -0.1173  7.114e-02    0.2093  4.685e-02    0.1472   -0.2003    3.1416    3.1416  1.249e-22 -1.399e-20    3.1416  1.249e-22  110.0000 2
251 -1.913e-03 -8.842e-03  2.475e-02  1.652e-03  5.604e-03 -4.582e-03  2.036e-08  2.269e-08  1.015e-09  1.187e-09   -0.2453 -9.699e-02 -2.045e-02    0.2929  6.671e-02    0.2804    3.1416    3.1416  1.544e-19 -1.012e-20    3.1416  1.544e-19  110.0000 2
252 -2.246e-02  6.810e-03 -2.256e-02 -1.275e-02  2.467e-02  4.621e-03  2.267e-08  2.395e-08  9.002e-10  9.929e-10    0.5385  6.367e-02 -1.283e-02  6.917e-02   -0.5676    0.2019    3.1416    3.1416 -2.657e-16  3.175e-18    3.1416 -2.657e-16  110.0000 2
253  2.601e-02 -1.115e-02 -3.061e-02  2.669e-03 -5.170e-03 -4.997e-03  2.110e-08  2.513e-08  9.512e-10  1.104e-09  9.327e-02   -0.2011  1.794e-02 -6.978e-03   -0.3562    0.1142    3.1416    3.1416 -8.166e-19 -2.857e-21    0.8945 -8.166e-19  110.0000 2
254  8.395e-03 -8.441e-03 -2.022e-03 -2.546e-02 -1.483e-02 -6.639e-03  2.010e-08  2.464e-08  8.492e-10  1.061e-09    0.2580   -0.1974    0.3357    0.1690   -0.6865    0.1105    3.1416    3.1416  3.574e-24  1.434e-21    3.1416  3.574e-24  110.0000 2
255 -1.457e-02 -2.186e-02 -2.006e-02  6.443e-03  1.536e-03 -2.038e-02  2.320e-08  2.148e-08  1.027e-09  9.048e-10   -0.2403    0.3792  3.854e-02 -1.942e-02    0.2303  1.035e-02    3.1416    3.1416  1.603e-22  2.162e-21    3.1416  1.603e-22  110.0000 2
256  1.609e-02 -2.374e-02  2.520e-02 -1.400e-02  1.014e-02  5.582e-03  2.024e-08  2.162e-08  9.192e-10  1.135e-09    0.2369    0.4681 -5.631e-02   -0.7551    0.2455   -0.4296    3.1416    3.1416  7.026e-21  9.411e-23    3.1416  7.026e-21  110.0000 2
257 -8.714e-03  2.563e-02 -6.421e-03  1.183e-02 -3.298e-03 -2.056e-02  2.219e-08  2.281e-08  9.699e-10  9.049e-10   -0.5417    0.1460   -0.5143    0.4626 -4.897e-04   -0.1102    3.1416    3.1416  4.653e-19  8.875e-19    3.1416  4.653e-19  110.0000 2
258  8.478e-03 -1.756e-02 -1.235e-02  7.779e-03 -1.437e-02  1.018e-02  2.491e-08  1.910e-08  9.409e-10  1.209e-09    0.6011  7.369e-02   -0.1662    0.1487   -0.2335   -0.2271    3.1416    3.1416  1.733e-21  1.013e-25    3.1416  1.733e-21  110.0000 2
259 -7.261e-03  4.449e-03 -2.007e-02 -1.252e-02  1.942e-02  1.009e-02  2.149e-08  2.205e-08  9.691e-10  1.005e-09  3.598e-02   -0.3051   -0.7708   -0.7865 -3.859e-02    0.5524    3.1416    3.1416  1.479e-17 -2.606e-23    3.1416  1.479e-17  110.0000 2
260 -1.602e-02 -4.228e-02 -3.555e-03 -2.117e-03  2.353e-02  9.138e-03  2.203e-08  1.986e-08  9.877e-10  1.094e-09  3.184e-03    0.3318    0.2884 -5.308e-02    0.2280    0.1312    3.1416    3.1416  9.891e-19 -2.689e-22    3.1416  9.891e-19  110.0000 2
261 -1.739e-03 -4.626e-03  3.426e-03 -5.719e-03  1.117e-02 -4.168e-02  2.013e-08  1.778e-08  9.185e-10  9.345e-10   -0.8743   -0.2266    0.6699   -0.3853    0.2303    0.2393    3.1416    3.1416  1.364e-20  5.526e-20    3.1416  1.364e-20  110.0000 2
262  1.532e-02  4.177e-03  2.083e-03  1.492e-02 -1.326e-02 -1.848e-02  2.383e-08  2.009e-08  1.026e-09  8.498e-10    0.5269    0.2607    0.8143   -0.2030    0.2497    0.1651    3.1416    3.1416  5.886e-20 -1.397e-24    3.1416  5.886e-20  110.0000 2
263 -2.237e-02 -1.742e-02 -2.442e-02  1.364e-02  2.568e-02 -3.402e-02  2.516e-08  1.916e-08  1.139e-09  1.181e-09    0.2888    0.1023    0.2749  2.739e-03   -0.3166    0.2670    3.1416    3.1416 -1.968e-19  2.352e-26    3.1416 -1.968e-19  110.0000 2
264  1.029e-02 -2.355e-02 -8.648e-03  2.452e-02  4.615e-03 -2.578e-02  2.310e-08  2.095e-08  9.764e-10  8.302e-10    0.4879    0.1119   -0.6887    0.2480    0.3361   -0.2520    3.1416    3.1416  4.036e-18 -2.100e-25    3.1416  4.036e-18  110.0000 2
265 -2.359e-02  9.629e-04  1.651e-02 -1.384e-02  4.035e-02  3.316e-02  2.055e-08  2.006e-08  1.006e-09  9.624e-10 -9.713e-02   -1.0021    0.4524    0.3473    0.1198   -0.1942    3.1416    3.1416  5.244e-19  1.124e-21    3.1416  5.244e-19  110.0000 2
266 -5.826e-04  1.657e-02 -3.785e-03 -4.733e-03  8.098e-03 -1.118e-03  2.470e-08  2.191e-08  8.677e-10  1.046e-09 -5.266e-02    0.4435  8.183e-02    0.2709    0.2035   -0.2074    3.1416    3.1416 -8.157e-21 -1.066e-22    3.1416 -8.157e-21  110.0000 2
267 -4.346e-03  3.720e-02 -1.571e-03 -4.286e-03  3.806e-02 -5.383e-03  2.184e-08  2.175e-08  1.034e-09  1.097e-09  6.287e-02 -3.850e-03   -0.1341    0.3492 -5.004e-02    0.5123    3.1416    3.1416 -8.253e-19 -8.495e-21    3.1416 -8.253e-19  110.0000 2
268 -7.758e-04  1.487e-02  4.847e-03 -2.773e-02 -5.542e-03  1.305e-02  2.195e-08  2.122e-08  9.415e-10  9.164e-10    0.1699 -7.214e-02    0.4277    0.1817   -0.6101  8.251e-02    3.1416    3.1416  8.844e-18 -1.863e-24    3.1416  8.844e-18  110.0000 2
